m_name	n_atoms_without_Hydrogen	n_atoms_with_Hydrogen	m_weight	m_avg_weigth	m_weigth_without_Hydrogen	n_radical_electrons	n_valence_electrons	n_aliphatic_heterocycles	n_aliphatic_rings	n_amide_bonds	n_aromatic_carbocycles	n_aromatic_rings	n_saturated_heterocycles	n_saturated_rings	n_HBA	n_HBD	n_hetero_atoms	n_rings	n_strict_rotable_bonds	n_non_strict_rotable_bonds	n_HOH	n_O	n_Hydrogen_acceptors	n_Hydrogen_donnors	n_briged_head_atoms	n_atoms_stereo_centers	n_atoms_unspecified_stereo_centers	m_logp	m_mr	fraction_CSP3	is_cns_molecule
SPARFLOXACIN	28.0	50.0	392.165997004	370.23000000000013	392.4060000000002	0.0	150.0	1.0	2.0	0.0	1.0	2.0	1.0	2.0	6.0	3.0	9.0	4.0	3.0	3.0	4.0	7.0	6.0	3.0	0.0	2.0	2.0	2.0816	102.03940000000007	0.4736842105263158	0
ORLISTAT	35.0	88.0	495.39237379599996	442.32100000000025	495.7450000000004	0.0	204.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	1.0	6.0	1.0	23.0	24.0	1.0	6.0	5.0	1.0	0.0	4.0	4.0	6.881900000000009	140.91269999999997	0.8965517241379308	0
ACARBOSE	44.0	87.0	645.2480135359999	602.2640000000004	645.6080000000004	0.0	256.0	3.0	4.0	0.0	0.0	0.0	3.0	3.0	19.0	14.0	19.0	4.0	9.0	9.0	14.0	19.0	19.0	14.0	0.0	19.0	19.0	-8.564500000000011	137.73510000000005	0.92	0
BENZPHETAMINE	18.0	39.0	239.16739967200002	218.19400000000002	239.362	0.0	94.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	2.0	5.0	5.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.749600000000002	77.51700000000005	0.29411764705882354	1
PERICYAZINE	26.0	49.0	365.156183356	342.3180000000001	365.5020000000002	0.0	134.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	5.0	1.0	5.0	4.0	4.0	4.0	1.0	4.0	5.0	1.0	0.0	0.0	0.0	4.007780000000004	105.02580000000003	0.3809523809523809	1
ANAGRELIDE_HYDROCHLORIDE	16.0	23.0	254.99661720400002	249.03599999999997	256.092	0.0	82.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	6.0	3.0	0.0	0.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	1.9263	62.10970000000001	0.2	0
METAPROTERENOL	15.0	32.0	211.12084340400003	194.125	211.261	0.0	84.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	4.0	4.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	0.0	1.0	1.0	1.1291999999999998	57.870100000000036	0.4545454545454545	0
RAMIPRIL	30.0	62.0	416.231122124	384.26200000000017	416.5180000000003	0.0	164.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	5.0	2.0	7.0	3.0	9.0	11.0	2.0	7.0	5.0	2.0	0.0	5.0	5.0	2.3831999999999995	111.79750000000007	0.6086956521739131	0
CIPROFLOXACIN	24.0	42.0	331.13321965599994	313.2030000000001	331.3470000000001	0.0	126.0	1.0	2.0	0.0	1.0	2.0	1.0	2.0	5.0	2.0	7.0	4.0	3.0	3.0	2.0	6.0	5.0	2.0	0.0	0.0	0.0	1.5833	88.47900000000006	0.4117647058823529	0
THIETHYLPERAZINE	27.0	56.0	399.1802899280001	370.39700000000016	399.62900000000036	0.0	144.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	5.0	0.0	5.0	4.0	6.0	6.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	5.0388000000000055	118.96500000000007	0.4545454545454545	1
MIZORIBINE	18.0	31.0	259.080435136	246.114	259.218	0.0	100.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	5.0	9.0	2.0	3.0	3.0	6.0	9.0	8.0	5.0	0.0	4.0	4.0	-2.7009	55.41910000000003	0.5555555555555556	0
OLANZAPINE	22.0	42.0	312.14086764	292.2820000000001	312.4420000000001	0.0	114.0	2.0	2.0	0.0	1.0	2.0	1.0	1.0	5.0	1.0	5.0	4.0	0.0	1.0	1.0	4.0	5.0	1.0	0.0	0.0	0.0	3.439220000000004	94.04770000000003	0.35294117647058826	1
PEROSPIRONE	30.0	60.0	426.2089472	396.3460000000002	426.5860000000003	0.0	160.0	2.0	3.0	2.0	1.0	2.0	2.0	3.0	6.0	0.0	7.0	5.0	6.0	6.0	0.0	6.0	6.0	0.0	0.0	2.0	2.0	3.3737000000000017	119.67500000000008	0.6086956521739131	1
SPIRAPRIL	31.0	61.0	466.15961406	436.38500000000016	466.6250000000003	0.0	170.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0	7.0	2.0	9.0	3.0	9.0	11.0	2.0	7.0	7.0	2.0	0.0	3.0	3.0	2.3908000000000005	123.18250000000008	0.5909090909090909	0
DESLORATADINE	22.0	41.0	310.123676288	291.676	310.8280000000001	0.0	112.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	2.0	1.0	3.0	4.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	4.018900000000003	91.22270000000003	0.3157894736842105	0
IOFLUPANE	22.0	46.0	305.179107228	281.201	305.3929999999998	0.0	120.0	2.0	2.0	0.0	1.0	1.0	2.0	2.0	3.0	0.0	4.0	3.0	5.0	6.0	0.0	3.0	3.0	0.0	2.0	4.0	4.0	3.1557000000000013	83.41400000000007	0.6111111111111112	1
METOLAZONE	24.0	40.0	365.06009005199996	349.71400000000006	365.84200000000016	0.0	126.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	4.0	2.0	8.0	3.0	2.0	2.0	3.0	6.0	4.0	2.0	0.0	1.0	1.0	2.7141199999999994	93.89840000000002	0.1875	0
DIGOXIN	55.0	119.0	780.4296067280002	716.4370000000004	780.9490000000003	0.0	312.0	4.0	8.0	0.0	0.0	0.0	3.0	7.0	14.0	6.0	14.0	8.0	7.0	7.0	6.0	14.0	14.0	6.0	0.0	21.0	21.0	2.218100000000001	192.6107999999994	0.9268292682926828	0
ACEBUTOLOL	24.0	52.0	336.204907376	308.20800000000014	336.43200000000013	0.0	134.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	5.0	3.0	6.0	1.0	10.0	11.0	3.0	6.0	5.0	3.0	0.0	1.0	1.0	2.3655	94.62470000000003	0.5555555555555556	0
DOXAPRAM	28.0	58.0	378.2307282	348.27600000000007	378.5160000000003	0.0	148.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	3.0	0.0	4.0	4.0	6.0	6.0	0.0	4.0	3.0	0.0	0.0	1.0	1.0	3.173300000000002	111.28400000000006	0.4583333333333333	1
COLISTIN_SULFATE	81.0	179.0	1154.7499271959998	1056.6709999999994	1155.4549999999995	0.0	464.0	1.0	1.0	11.0	0.0	0.0	1.0	1.0	18.0	18.0	29.0	1.0	28.0	32.0	23.0	29.0	18.0	18.0	0.0	13.0	13.0	-5.8314999999999975	300.8683	0.7884615384615384	0
PHENYTOIN	19.0	31.0	252.08987762400002	240.17700000000002	252.273	0.0	94.0	1.0	1.0	3.0	2.0	2.0	1.0	1.0	2.0	2.0	4.0	3.0	2.0	2.0	2.0	4.0	2.0	2.0	0.0	0.0	0.0	1.7696	70.33840000000004	0.06666666666666668	1
ATORVASTATIN_CALCIUM	41.0	76.0	558.2530004399998	523.3700000000003	558.6500000000003	0.0	214.0	0.0	0.0	1.0	3.0	4.0	0.0	0.0	5.0	4.0	8.0	4.0	12.0	13.0	4.0	7.0	5.0	4.0	0.0	2.0	2.0	6.313600000000008	157.24659999999975	0.2727272727272727	0
SULFASALAZINE	28.0	42.0	398.06849054800006	384.2880000000001	398.40000000000015	0.0	142.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	7.0	3.0	10.0	3.0	6.0	6.0	3.0	9.0	7.0	3.0	0.0	0.0	0.0	3.7016000000000018	100.72960000000002	0.0	0
LAMIVUDINE	15.0	26.0	229.052112212	218.173	229.261	0.0	82.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	7.0	2.0	7.0	2.0	2.0	2.0	3.0	6.0	7.0	2.0	0.0	2.0	2.0	-0.5941000000000005	56.36320000000002	0.5	0
CYCLOTHIAZIDE	24.0	40.0	389.02707567199997	373.75800000000015	389.88600000000014	0.0	130.0	1.0	3.0	0.0	1.0	1.0	0.0	1.0	5.0	3.0	10.0	4.0	2.0	2.0	4.0	7.0	5.0	3.0	2.0	4.0	4.0	1.2295000000000005	89.40140000000002	0.42857142857142855	0
BROMAZEPAM	19.0	29.0	315.00072404	306.078	316.158	0.0	94.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	3.0	1.0	5.0	3.0	1.0	1.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	2.6336000000000004	77.51470000000003	0.07142857142857142	1
LETROZOLE	22.0	33.0	285.10144535200004	274.222	285.31	0.0	104.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	5.0	0.0	5.0	3.0	3.0	3.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	2.659160000000001	79.57700000000003	0.05882352941176471	0
MERCAPTOPURINE	10.0	14.0	152.015667128	148.15	152.18200000000004	0.0	50.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	5.0	2.0	0.0	0.0	2.0	4.0	3.0	2.0	0.0	0.0	0.0	1.0154899999999998	39.07340000000001	0.0	0
TOLCAPONE	20.0	31.0	273.06372245200004	262.15599999999995	273.244	0.0	102.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	2.0	6.0	2.0	3.0	3.0	2.0	6.0	5.0	2.0	0.0	0.0	0.0	2.5454200000000022	71.03750000000002	0.07142857142857142	1
THIOPROPAZATE	30.0	58.0	445.159075816	417.79200000000014	446.0160000000001	0.0	160.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	6.0	0.0	7.0	4.0	7.0	8.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	4.513500000000004	123.15300000000003	0.43478260869565216	1
FLUFENAMIC	20.0	30.0	281.06636322	271.1529999999999	281.23299999999995	0.0	104.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	6.0	2.0	3.0	4.0	2.0	3.0	2.0	2.0	0.0	0.0	0.0	4.1472000000000016	68.12800000000001	0.07142857142857142	0
CHLOMETHIAZOLE	9.0	17.0	161.006597936	153.593	161.65699999999995	0.0	50.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	1.0	2.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.2328200000000002	41.275000000000034	0.5	1
DROPERIDOL	28.0	50.0	379.169605164	357.25900000000007	379.435	0.0	144.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	4.0	1.0	6.0	4.0	6.0	6.0	1.0	5.0	4.0	1.0	0.0	0.0	0.0	3.6784000000000026	107.85320000000002	0.2727272727272727	1
NALMEFENE	25.0	50.0	339.18344366	314.23500000000007	339.43500000000006	0.0	132.0	2.0	5.0	0.0	1.0	1.0	1.0	3.0	4.0	2.0	4.0	6.0	2.0	2.0	2.0	4.0	4.0	2.0	2.0	4.0	4.0	2.512500000000002	93.93060000000007	0.6190476190476191	1
ALFACALCIDOL	29.0	73.0	400.33413064800004	356.29500000000013	400.64700000000033	0.0	164.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	2.0	3.0	6.0	6.0	2.0	2.0	2.0	2.0	0.0	6.0	6.0	6.589800000000008	122.57860000000008	0.7777777777777778	0
PRIFINIUM	23.0	51.0	306.22162631608995	278.249	306.47300000000007	0.0	120.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	3.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	5.137300000000005	99.19440000000007	0.3636363636363637	0
BETAXOLOL_HYDROCHLORIDE	22.0	51.0	307.21474378799996	278.202	307.434	0.0	124.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	4.0	2.0	4.0	2.0	11.0	11.0	2.0	4.0	4.0	2.0	0.0	1.0	1.0	2.3934	88.32950000000004	0.6666666666666666	0
ISOTRETINOIN	22.0	50.0	300.208930136	272.218	300.44200000000006	0.0	120.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	5.0	5.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	5.602600000000005	93.76180000000004	0.45	0
SCOPOLAMINE	22.0	43.0	303.147058152	282.19	303.35799999999995	0.0	118.0	3.0	3.0	0.0	1.0	1.0	3.0	3.0	5.0	1.0	5.0	4.0	4.0	5.0	1.0	5.0	5.0	1.0	2.0	5.0	5.0	0.9180999999999993	79.38280000000005	0.5882352941176471	1
EMTRICITABINE	16.0	26.0	247.0426904	237.171	247.25099999999998	0.0	88.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	7.0	2.0	8.0	2.0	2.0	2.0	3.0	6.0	7.0	2.0	0.0	2.0	2.0	-0.4550000000000002	56.32120000000002	0.5	0
PROPYLTHIOURACIL	11.0	21.0	170.05138394	160.15699999999995	170.237	0.0	60.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	4.0	1.0	2.0	2.0	2.0	3.0	2.0	2.0	0.0	0.0	0.0	1.38499	46.2424	0.42857142857142855	0
FLUNITRAZEPAM	23.0	35.0	313.08626946399994	301.19199999999995	313.288	0.0	116.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	4.0	0.0	7.0	3.0	2.0	2.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	2.5477000000000007	83.41240000000002	0.125	1
URACIL_MUSTARD	15.0	26.0	251.02283195200002	241.013	252.10100000000003	0.0	84.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	7.0	1.0	5.0	5.0	2.0	5.0	3.0	2.0	0.0	0.0	0.0	0.3472000000000001	61.33640000000001	0.5	0
DEFERIPRONE	10.0	19.0	139.063328528	130.08199999999997	139.154	0.0	54.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	3.0	1.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	0.0	0.0	0.39932	38.08480000000001	0.2857142857142857	0
DOXYCYCLINE	32.0	56.0	444.1532657279999	420.24800000000033	444.44000000000017	0.0	170.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	9.0	6.0	10.0	4.0	2.0	2.0	7.0	10.0	9.0	6.0	0.0	6.0	6.0	-0.34759999999999863	109.77490000000002	0.4090909090909091	0
ISOSORBIDE_MONONITRATE	13.0	22.0	191.04298700799998	182.067	191.139	0.0	74.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0	6.0	1.0	7.0	2.0	2.0	2.0	1.0	7.0	6.0	1.0	0.0	4.0	4.0	-1.2781999999999996	37.35420000000001	1.0	0
VALGANCICLOVIR_HYDROCHLORIDE	25.0	47.0	354.1651678040001	332.1910000000001	354.36700000000013	0.0	138.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	10.0	4.0	11.0	2.0	8.0	9.0	6.0	11.0	10.0	4.0	0.0	2.0	2.0	-1.4366999999999974	88.29230000000004	0.5714285714285714	0
MELOXICAM	23.0	36.0	351.034747896	338.30500000000006	351.40900000000005	0.0	120.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	6.0	2.0	9.0	3.0	2.0	3.0	2.0	7.0	6.0	2.0	0.0	0.0	0.0	1.95092	86.42030000000004	0.14285714285714285	0
PROMETHAZINE	20.0	40.0	284.13471964	264.268	284.428	0.0	104.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	3.0	3.0	3.0	3.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	4.239400000000004	87.16200000000006	0.29411764705882354	1
ZATEBRADINE	33.0	69.0	456.2624222519999	420.2950000000001	456.58300000000025	0.0	180.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	6.0	0.0	7.0	3.0	11.0	11.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	3.212800000000001	128.89800000000008	0.5	0
NICOTINE	12.0	26.0	162.115698448	148.12399999999997	162.236	0.0	64.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	2.0	2.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	1.8483	48.84200000000003	0.5	1
TEMAZEPAM	21.0	34.0	300.06655533599996	287.64099999999996	300.745	0.0	106.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	3.0	1.0	5.0	3.0	1.0	1.0	1.0	4.0	3.0	1.0	0.0	1.0	1.0	2.472200000000001	82.94980000000002	0.125	1
PERPHENAZINE	27.0	53.0	403.14851113199995	377.7710000000001	403.9790000000003	0.0	144.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	5.0	1.0	6.0	4.0	6.0	6.0	1.0	4.0	5.0	1.0	0.0	0.0	0.0	3.942700000000003	113.60580000000006	0.42857142857142855	1
TRIENTINE_HYDROCHLORIDE	10.0	28.0	146.15314657599995	128.094	146.238	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	0.0	7.0	7.0	6.0	4.0	4.0	4.0	0.0	0.0	0.0	-1.9169999999999976	43.84820000000001	1.0	0
FUROSEMIDE	21.0	32.0	330.00772013200003	319.66100000000006	330.749	0.0	112.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	5.0	3.0	9.0	2.0	5.0	5.0	4.0	7.0	5.0	3.0	0.0	0.0	0.0	1.8907	75.81920000000002	0.08333333333333333	0
AMIODARONE_HYDROCHLORIDE	31.0	60.0	645.0236897880001	616.0870000000002	645.3190000000002	0.0	166.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	0.0	6.0	3.0	11.0	11.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	6.936200000000008	143.41749999999985	0.4	0
TICLOPIDINE_HYDROCHLORIDE	17.0	31.0	263.053548128	249.68099999999995	263.793	0.0	88.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	3.0	3.0	2.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	3.9598000000000018	73.58900000000004	0.2857142857142857	0
SULFAMETER	19.0	31.0	280.063011244	268.21299999999997	280.309	0.0	100.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	6.0	2.0	8.0	2.0	4.0	4.0	3.0	7.0	6.0	2.0	0.0	0.0	0.0	0.8681999999999999	70.24690000000001	0.09090909090909093	0
PHENPROCOUMON	21.0	37.0	280.10994437200003	264.19499999999994	280.323	0.0	106.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	3.0	1.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	1.0	0.0	1.0	1.0	4.0405000000000015	82.72480000000003	0.16666666666666666	0
PROTOKYLOL_HYDROCHLORIDE	24.0	45.0	331.14197277200003	310.2000000000001	331.36800000000005	0.0	128.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	6.0	4.0	6.0	3.0	6.0	6.0	4.0	6.0	6.0	4.0	0.0	2.0	2.0	2.0807	88.46510000000002	0.3333333333333333	0
MOLINDONE	20.0	44.0	276.183778008	252.188	276.37999999999994	0.0	110.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	3.0	1.0	4.0	3.0	3.0	3.0	1.0	4.0	3.0	1.0	0.0	1.0	1.0	1.96282	78.30820000000004	0.6875	1
HOMATROPINE_METHYLBROMIDE	22.0	46.0	369.093955728	346.09500000000014	370.287	0.0	122.0	2.0	2.0	0.0	1.0	1.0	2.0	2.0	3.0	1.0	5.0	3.0	3.0	4.0	1.0	4.0	3.0	1.0	2.0	3.0	3.0	-0.962999999999996	79.43420000000005	0.5882352941176471	0
ESTROPIPATE	24.0	46.0	350.118794804	328.2600000000001	350.43600000000015	0.0	130.0	0.0	3.0	0.0	1.0	1.0	0.0	2.0	4.0	1.0	6.0	4.0	2.0	2.0	1.0	5.0	4.0	1.0	0.0	4.0	4.0	3.293400000000002	88.24260000000004	0.6111111111111112	0
NEVIRAPINE	20.0	34.0	266.116761068	252.192	266.30400000000003	0.0	100.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	4.0	1.0	5.0	4.0	1.0	1.0	1.0	5.0	4.0	1.0	0.0	0.0	0.0	2.6512200000000004	76.32520000000002	0.26666666666666666	0
DILOXANIDE	14.0	23.0	233.001033888	225.01	234.082	0.0	76.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	5.0	1.0	2.0	3.0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	2.1587	57.01080000000002	0.2222222222222222	0
DEXTROMORAMIDE	29.0	61.0	392.24637826400004	360.28700000000015	392.5430000000002	0.0	154.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	3.0	0.0	4.0	4.0	6.0	7.0	0.0	4.0	3.0	0.0	0.0	1.0	1.0	3.5634000000000023	115.90100000000008	0.48	1
FLUVASTATIN_SODIUM	30.0	56.0	411.18458653199997	385.26500000000016	411.473	0.0	158.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	3.0	6.0	3.0	8.0	8.0	3.0	5.0	4.0	3.0	0.0	2.0	2.0	4.6281000000000025	115.63440000000004	0.2916666666666667	0
FOSINOPRIL_SODIUM	39.0	85.0	563.301189442	517.3040000000004	563.6720000000003	0.0	218.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	6.0	1.0	9.0	3.0	14.0	16.0	1.0	8.0	6.0	1.0	0.0	4.0	4.0	6.121300000000009	150.63329999999985	0.7	0
TILUDRONATE_DISODIUM	17.0	26.0	317.928359948	309.5390000000001	318.6110000000001	0.0	96.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	4.0	10.0	1.0	4.0	4.0	4.0	6.0	3.0	4.0	0.0	0.0	0.0	2.0711000000000013	65.18520000000002	0.14285714285714285	0
VILOXAZINE	17.0	36.0	237.136493468	218.14700000000002	237.29899999999992	0.0	94.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	1.0	4.0	2.0	5.0	5.0	1.0	4.0	4.0	1.0	0.0	1.0	1.0	1.4525	65.71570000000004	0.5384615384615384	1
NALTREXONE	25.0	48.0	341.16270821599994	318.22300000000007	341.4070000000001	0.0	132.0	2.0	5.0	0.0	1.0	1.0	1.0	3.0	5.0	2.0	5.0	6.0	2.0	2.0	2.0	5.0	5.0	2.0	2.0	4.0	4.0	1.5254	89.79760000000003	0.65	1
BICALUTAMIDE	29.0	43.0	430.06104080800003	416.26700000000017	430.3790000000001	0.0	154.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	5.0	2.0	11.0	2.0	5.0	7.0	2.0	6.0	5.0	2.0	0.0	1.0	1.0	2.8795800000000016	93.86530000000003	0.2222222222222222	0
MEPARTRICIN	80.0	166.0	1126.5824785319999	1040.6439999999993	1127.3320000000006	0.0	446.0	3.0	3.0	0.0	1.0	1.0	2.0	2.0	21.0	12.0	21.0	4.0	10.0	11.0	14.0	21.0	21.0	12.0	2.0	19.0	19.0	2.37480000000001	294.3573000000001	0.5932203389830508	0
IVERMECTIN	62.0	136.0	874.5078570480002	800.5139999999999	875.1060000000003	0.0	350.0	6.0	7.0	0.0	0.0	0.0	5.0	5.0	14.0	3.0	14.0	7.0	8.0	8.0	3.0	14.0	14.0	3.0	2.0	20.0	20.0	5.601400000000008	227.3993999999992	0.8125	0
CIPROFIBRATE	18.0	32.0	288.03199966799997	275.046	289.158	0.0	98.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	5.0	2.0	4.0	4.0	1.0	3.0	2.0	1.0	0.0	1.0	1.0	3.589800000000003	70.57980000000003	0.4615384615384616	0
LIOTHYRONINE	23.0	35.0	650.790051864	638.8800000000001	650.9760000000001	0.0	122.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	3.0	8.0	2.0	5.0	5.0	4.0	5.0	4.0	3.0	0.0	1.0	1.0	3.952700000000001	112.089	0.13333333333333333	0
FLUVOXAMINE	22.0	43.0	318.155512572	297.17099999999994	318.339	0.0	124.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	1.0	7.0	1.0	9.0	10.0	2.0	4.0	4.0	1.0	0.0	0.0	0.0	3.201500000000001	78.71440000000003	0.5333333333333333	1
DIFLUNISAL	18.0	26.0	250.04415055599998	242.136	250.2	0.0	92.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	5.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	0.0	0.0	0.0	3.0356000000000005	60.41810000000002	0.0	0
IDARUBICIN	36.0	63.0	497.1685814439999	470.28400000000033	497.5000000000003	0.0	190.0	1.0	3.0	0.0	2.0	2.0	1.0	1.0	10.0	5.0	10.0	5.0	3.0	3.0	6.0	10.0	10.0	5.0	0.0	6.0	6.0	1.0202999999999989	123.79060000000004	0.4230769230769231	0
SIBUTRAMINE	19.0	45.0	279.175377512	253.64700000000002	279.8550000000001	0.0	106.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	2.0	5.0	5.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.738000000000005	83.91100000000007	0.6470588235294118	1
ALLOPURINOL	10.0	14.0	136.038510748	132.082	136.114	0.0	50.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	5.0	2.0	0.0	0.0	2.0	5.0	3.0	2.0	0.0	0.0	0.0	-0.3538000000000001	34.5094	0.0	0
GLICLAZIDE	22.0	43.0	323.13036253200005	302.25000000000006	323.4180000000002	0.0	120.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	4.0	2.0	7.0	3.0	3.0	5.0	2.0	6.0	4.0	2.0	0.0	2.0	2.0	1.6298200000000005	82.43620000000004	0.5333333333333333	0
SORBINIL	17.0	26.0	236.059720368	227.13	236.202	0.0	88.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	3.0	2.0	6.0	3.0	0.0	0.0	2.0	5.0	3.0	2.0	0.0	1.0	1.0	0.6428999999999999	54.8644	0.2727272727272727	0
LEUCOVORIN	34.0	57.0	473.16589607599997	450.26200000000017	473.44600000000025	0.0	180.0	1.0	1.0	2.0	1.0	2.0	0.0	0.0	10.0	7.0	14.0	3.0	10.0	11.0	8.0	14.0	10.0	7.0	0.0	2.0	2.0	-0.3188000000000001	119.62140000000008	0.3	0
CILAZAPRIL	30.0	61.0	417.22637109199997	386.25800000000015	417.5060000000003	0.0	164.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0	6.0	2.0	8.0	3.0	8.0	9.0	2.0	8.0	6.0	2.0	0.0	3.0	3.0	1.5955	110.4185000000001	0.5909090909090909	0
SULFISOXAZOLE_ACETYL	21.0	36.0	309.07832696	294.2270000000001	309.3470000000001	0.0	112.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	6.0	1.0	8.0	2.0	3.0	4.0	2.0	7.0	6.0	1.0	0.0	0.0	0.0	1.6154400000000002	77.17720000000003	0.2307692307692308	0
REMOXIPRIDE	22.0	45.0	370.08920469599997	348.09099999999995	371.275	0.0	122.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	6.0	2.0	6.0	7.0	1.0	5.0	4.0	1.0	0.0	1.0	1.0	2.680400000000001	89.84820000000006	0.5625	1
BETHANIDINE_SULFATE	13.0	28.0	177.12659748	162.13099999999997	177.25099999999995	0.0	70.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	3.0	1.0	2.0	4.0	2.0	3.0	1.0	2.0	0.0	0.0	0.0	0.9813999999999996	55.70040000000003	0.3	0
